avg_rating,quest_name,type,length,description_num,description_text,game
2.277777778,Buying a House in Bravil,other,medium,8,"I'm glad you asked! I've heard so much about your interest in buying a home here in Bravil. I have a special deal for you. It'll cost you only 4,000 gold. You'll get a nice little house with a front door and a back door. A real bargain if I do say so myself.\nNow, let me tell you why I think it's such a good idea. If you're willing to spend money on something you want, you might as well make it worthwhile. Here's what I mean...\nYou see, there's a place called The Fair Deal. There's a lot going on down there. There's a big market for goods, and people come from all over to buy them. But one thing they don't know is that there's a small village just upriver from The Fair Deal called Bravil. It has a very nice inn, but no one stays there. So when merchants come to town, they usually stop by the inn to sell their wares. They'd like to set up shop right next to the inn, but they can't because the innkeepers won't allow it.\nWell, I've got an arrangement with Nilawen. She'll give you a discount on her furniture, and she'll even let you stay in her humble shack. Just make sure you bring 4,000 gold to cover the rest of the costs.",oblivion
2.142857143,Buying a House in Bravil,other,medium,9,"I have heard you're looking to buy a house in Bravil. I've got something special for you. It's not cheap, but it'll give you a home with a view.\nYou must go to The Fair Deal and purchase my house. I'm sure Nilawen has some good furniture there. But if she doesn't, then you'd better get her to sell you what she does have. You want to live here? Then pay me 4,000 gold.",oblivion
2.266666667,Buying a House in Bravil,other,medium,10,"I have heard you're looking to buy a home here in Bravil? I've got something special for you.\nIf you want to get into the real estate business, you'll need to learn how to deal with people. If you don't know what it means to sell furniture or carpets, then you haven't been paying attention.\nYou see, there's a place called The Fair Deal. It's not far from here, but it isn't as big as you might think. There's also a merchant by the name of Nilawen who has a shop right across the street. She sells everything from books and clothing to bedding and other things.\nShe also has a little cottage on her property. It's pretty much just a shed, but it does have a small house inside. That's where you want to look.\nJust pay me 4,000 gold and I'll give you a house in Bravil.",oblivion
2.0,Mephala's Web of Lies,kill,medium,1,"I am Mephala, Queen of Lies. I have been sent here by my patron, Daedric Prince, to begin a feud between two prominent families.\nMy patron has decreed that it shall be a feud between the Nord and the Dunmer. He also gave me the task of beginning the feud. You must go to Bleaker's Way and start the feud.\nIf you do not succeed, your patron will punish you with death. If you succeed, however, you will be rewarded with a sword named the Ebony Blade. It is said to be forged from the heart of a dragon slain long ago.",oblivion
2.333333333,Mephala's Web of Lies,kill,medium,2,"I am Mephala, Queen of Lies. I have been asked by the Daedric Princes to start a feud between two prominent families.\nThe two families are Nord and Dunmer. They live in perfect harmony here at Bleaker's Way. You must do something about it.\nStart a feud between these two families and you shall earn your Ebony Blade.",oblivion
2.25,Mephala's Web of Lies,kill,medium,3,"I am Mephala, the Queen of Lies, one of the Daedric Princes. I have been asked by the Daedric Princes to start a feud between two prominent families.\nIn Bleaker's Way, two families, Nord and Dunmer, live in perfect harmony. Don't get caught or killed while starting the feud.\nThe two families are not known for peace, but they do not know it yet. It is my job to make them aware of their differences.\nIt would seem that the leader of the Dunmer has something he wants to say about his people. He says that they have been cheated out of what was rightfully theirs. I want you to find him and ask him why he said what he did. If he doesn't answer then he must be lying. If he does answer, then I want you to kill him. Plant evidence on him and let the other family believe it was his own family who were cheated.\nIf you do this, I'll give you the Ebony Blade, a sword.",oblivion
1.882352941,Mephala's Web of Lies,kill,medium,4,"I am Mephala, the Queen of Lies. I have been sent here by my patron, the Daedric Princes, to start a feud between two influential families.\nYou must go to Bleaker's Way and begin killing the leaders of both families. Plant evidence against them, and you will earn your Ebony Blade.\nGood luck.",oblivion
2.4,Mephala's Web of Lies,kill,medium,5,"I am Mephala, the Queen of Lies, one of the Daedric Princes.\nMy subjects are not always what they seem. They do not always act according to my plans. I have been trying to make them more cooperative with my plans, but it has failed.\nTwo influential families, the Nord and the Dunmer, live in perfect harmony here at Bleaker's Way. One of them, the Nord family, has recently begun to show signs of weakness. The other, the Dunmer family, has been showing signs of strength lately.\nIf you were to start a feud between these two families, I would give you the Ebony Blade. It is a sword that was forged by me, and which I gave to the Deadric Princes to help them keep peace.",oblivion
2.3125,Mephala's Web of Lies,kill,medium,6,"I am Mephala, the Queen of Lies, one of the Daedric Princes. I have heard that you have been tasked with starting a feud between two influential families.\nIt would seem that your enemies are not satisfied with merely killing each other. They want to destroy the very idea of peace among us!\nYou must go to Bleaker's Way and start a feud between two powerful houses. Do it quickly so that the enemy does not realize what he has done.\nDo not let them know who you are. Plant evidence against their leaders. Then kill them both and plant the evidence on their bodies.\nThen return to me and I will give you the Ebony Blade, my sword.",oblivion
2.529411765,Mephala's Web of Lies,kill,medium,7,"I am Mephala, Queen of Lies. I have been asked by the Daedric Princes to start a feud between two prominent families.\nYou must go into Bleaker's Way and kill the leaders of the two families. Plant evidence that they were involved with each other so that you may begin your feud. You will need to do this quickly because if anyone sees you killing the leaders of the two families, it would cause a stir among the people.\nDo not get caught doing this. If you die during this task, you will forfeit your Ebony Blade. It is my greatest honor.",oblivion
